date,Open,High,Low,Close,Volume,ma_value,rsi,peak,drawdown_pct,signal_bool,reason_flags
2018-07-10,0.9165758869157192,1.073717317953382,0.8925589458889559,0.8947007477112014,24000.0,2.233445618469987,1.5458687061245655,8646.124062649938,-0.9998965200196958,False,Below_MA;
2018-07-11,0.8947007477112014,1.0524247568047604,0.8811487105067659,0.8951791775740143,24000.0,2.1542003606977325,1.816970169932361,8646.124062649938,-0.9998964646850903,False,Below_MA;
2018-07-12,0.8951791775740143,1.020904389935217,0.8494517824201424,0.853453432069688,24000.0,2.080022571919877,1.6753073735099804,8646.124062649938,-0.9999012906331339,False,Below_MA;
2018-07-13,0.853453432069688,0.9715217742267656,0.8105123461940825,0.8152666029789107,24000.0,2.0086349060599726,1.7488032572217662,8646.124062649938,-0.9999057072744885,False,Below_MA;
2018-07-14,0.8152666029789107,0.9129374812944476,0.7565218655741819,0.7580379414570961,24000.0,1.9394883413138344,1.6435937065421484,8646.124062649938,-0.9999123262705966,False,Below_MA;
2018-07-15,0.7580379414570961,0.8632595819254112,0.7195617216259166,0.7249136028040817,24000.0,1.8727919182184485,1.7158288747839237,8646.124062649938,-0.9999161573905774,False,Below_MA;
2018-07-16,0.7249136028040817,0.8135354082708752,0.6824645797822616,0.6848972817360108,24000.0,1.8086188782769759,1.675623604646745,8646.124062649938,-0.999920785628708,False,Below_MA;
2018-07-17,0.6848972817360108,0.7762848253288783,0.6405574607474389,0.6418411430335059,24000.0,1.7480025980528675,1.6905339788338836,8646.124062649938,-0.999925765448381,False,Below_MA;
2018-07-18,0.6418411430335059,0.7268601774357594,0.61068118435261,0.6163943579017696,24000.0,1.6905216003631347,1.6424842421142216,8646.124062649938,-0.999928708592031,False,Below_MA;
2018-07-19,0.6163943579017696,0.6981961588879293,0.5884647305507944,0.5896440185879703,24000.0,1.6357044946969994,1.7853861494338474,8646.124062649938,-0.999931802503143,False,Below_MA;
2018-07-20,0.5896440185879703,0.6766761711989054,0.5698946751407153,0.5768910659963356,24000.0,1.5795498349486263,1.9242106747252166,8646.124062649938,-0.9999332774938439,False,Below_MA;
2018-07-21,0.5768910659963356,0.668251361396696,0.5538021171356119,0.5593497686375465,24000.0,1.5266292236656538,1.965317757335157,8646.124062649938,-0.9999353062985699,False,Below_MA;
2018-07-22,0.5593497686375465,0.6360154488688625,0.530048114060959,0.5311103347304198,24000.0,1.4767963059379239,0.10765761471050439,8646.124062649938,-0.9999385724365182,False,Below_MA;
2018-07-23,0.5311103347304198,0.6063448283664257,0.5125053089807688,0.5159779740113017,24000.0,1.4269753833926786,0.11914435972938975,8646.124062649938,-0.9999403226266159,False,Below_MA;
2018-07-24,0.5159779740113017,0.6054780796704403,0.5084569549855834,0.5142517766987479,24000.0,1.3788699978632286,0.12543852879412043,8646.124062649938,-0.9999405222764591,False,Below_MA;
2018-07-25,0.5142517766987479,0.5890372068280311,0.48386265423385,0.4848703351469614,24000.0,1.3319188429442155,0.0,8646.124062649938,-0.9999439204975971,False,Below_MA;
2018-07-26,0.4848703351469614,0.5662580861860843,0.475079710572225,0.4777103276357216,24000.0,1.2860401870613398,0.0,8646.124062649938,-0.9999447486151976,False,Below_MA;
2018-07-27,0.4777103276357216,0.5557684517398939,0.4621784055799276,0.4636514500595621,24000.0,1.241893321137277,0.0,8646.124062649938,-0.9999463746475646,False,Below_MA;
2018-07-28,0.4636514500595621,0.530085973197809,0.4470183312883798,0.4516488401372744,24000.0,1.2010565337745447,0.0,8646.124062649938,-0.9999477628545619,False,Below_MA;
2018-07-29,0.4516488401372744,0.5203249708609721,0.4368145175767969,0.4413476872768989,24000.0,1.1608610224262508,0.0,8646.124062649938,-0.9999489542731428,False,Below_MA;
2018-07-30,0.4413476872768989,0.5067737290080082,0.4258995260763056,0.4300636610868556,24000.0,1.1215203984883066,0.0,8646.124062649938,-0.9999502593696354,False,Below_MA;
2018-07-31,0.4300636610868556,0.4786346144039431,0.4021925921489285,0.404233358349639,24000.0,1.0835389106544637,0.0,8646.124062649938,-0.9999532468704566,False,Below_MA;
2018-08-01,0.404233358349639,0.4607949570059139,0.3870093909684268,0.3877849608902072,24000.0,1.0452988066880184,0.0,8646.124062649938,-0.9999551492717337,False,Below_MA;
2018-08-02,0.3877849608902072,0.4353338539974717,0.3666326676004844,0.3700503968140201,24000.0,1.008786549433551,0.0,8646.124062649938,-0.9999572004294488,False,Below_MA;
2018-08-03,0.3700503968140201,0.4125610681618645,0.3442784532962272,0.3464400278934156,24000.0,0.9730474486023233,0.0,8646.124062649938,-0.9999599311754743,False,Below_MA;
2018-08-04,0.3464400278934156,0.3941690431185582,0.3306548347221815,0.3326806787694593,24000.0,0.9394082928783634,0.0,8646.124062649938,-0.9999615225647517,False,Below_MA;
2018-08-05,0.3326806787694593,0.3818743532427976,0.3167227719024029,0.3216310704464112,24000.0,0.9081149011774896,0.0,8646.124062649938,-0.9999628005487643,False,Below_MA;
2018-08-06,0.3216310704464112,0.3767582866956966,0.3114482112893154,0.312072356001318,24000.0,0.8784062396779752,0.0,8646.124062649938,-0.9999639060978377,False,Below_MA;
2018-08-07,0.312072356001318,0.3551899117680422,0.2959656561060624,0.2965587736533691,24000.0,0.8498522308004068,0.0,8646.124062649938,-0.9999657003795569,False,Below_MA;
2018-08-08,0.2965587736533691,0.3324390397574761,0.2705959894598113,0.2711382659917949,24000.0,0.8211294489380276,0.0,8646.124062649938,-0.999968640483987,False,Below_MA;
2018-08-09,0.2711382659917949,0.3047732673587105,0.2541238103200313,0.2550421336511946,24000.0,0.7938733534569447,0.0,8646.124062649938,-0.999970502142717,False,Below_MA;
2018-08-10,0.2550421336511946,0.2831916451840022,0.2361201997518781,0.2392162304547086,24000.0,0.7675843446508306,0.0,8646.124062649938,-0.9999723325470787,False,Below_MA;
2018-08-11,0.2392162304547086,0.2684996455698736,0.2242948757649299,0.2247443644939177,24000.0,0.7419212551802872,0.0,8646.124062649938,-0.999974006345171,False,Below_MA;
2018-08-12,0.2247443644939177,0.2588695632290537,0.2166278854716829,0.2209354631561889,24000.0,0.7164645083104716,0.0,8646.124062649938,-0.999974446877982,False,Below_MA;
2018-08-13,0.2209354631561889,0.2487679982976389,0.2106086756046777,0.2141472364888941,24000.0,0.6912566951205388,0.0,8646.124062649938,-0.9999752319958704,False,Below_MA;
2018-08-14,0.2141472364888941,0.2503493354624609,0.2094626983215081,0.213048109230465,24000.0,0.6677677609839769,0.0,8646.124062649938,-0.9999753591195678,False,Below_MA;
2018-08-15,0.213048109230465,0.2485812905356587,0.2094449548870243,0.2102336369780122,24000.0,0.6442302874684678,0.0,8646.124062649938,-0.9999756846379425,False,Below_MA;
2018-08-16,0.2102336369780122,0.2373484591609364,0.2000754550236317,0.2036846078509034,24000.0,0.6215610500780245,0.0,8646.124062649938,-0.9999764420905396,False,Below_MA;
2018-08-17,0.2036846078509034,0.2319423451307603,0.1918407016539714,0.1938022540933342,24000.0,0.5987530456210759,0.0,8646.124062649938,-0.999977585071335,False,Below_MA;
2018-08-18,0.1938022540933342,0.2280795770605323,0.1914805030892961,0.1991878145640908,24000.0,0.5772345805075553,3.733128864611146,8646.124062649938,-0.9999769621840815,False,Below_MA;
2018-08-19,0.1991878145640908,0.2326415660388729,0.1927730727185603,0.1944503311109175,24000.0,0.5561558915668052,3.903941896790954,8646.124062649938,-0.9999775101155498,False,Below_MA;
2018-08-20,0.1944503311109175,0.2240341732673433,0.187995373551333,0.1883721177869068,24000.0,0.536045023089833,4.004987013265648,8646.124062649938,-0.9999782131141743,False,Below_MA;
2018-08-21,0.1883721177869068,0.2163165159966589,0.1804779549570707,0.1810267278205448,24000.0,0.5163545086034831,4.263994805750855,8646.124062649938,-0.9999790626728801,False,Below_MA;
2018-08-22,0.1810267278205448,0.2088538498972086,0.1750977547705846,0.1767803309755131,24000.0,0.49752791569577104,5.122808743682313,8646.124062649938,-0.9999795538058794,False,Below_MA;
2018-08-23,0.1767803309755131,0.2025294872976292,0.1681359635626051,0.1684729093813679,24000.0,0.4787557004495737,5.532711497030093,8646.124062649938,-0.9999805146319715,False,Below_MA;
2018-08-24,0.1684729093813679,0.1926080870007474,0.1600284101820455,0.1623335012298073,24000.0,0.46120787670405883,6.144123116704947,8646.124062649938,-0.999981224708314,False,Below_MA;
2018-08-25,0.1623335012298073,0.1888925963791348,0.1549973253715434,0.1553079412540515,24000.0,0.4444480816523539,6.7145310652796155,8646.124062649938,-0.999982037275879,False,Below_MA;
2018-08-26,0.1553079412540515,0.179855961357576,0.1479271389802829,0.1492389932032702,24000.0,0.42809889891608743,6.530517518876877,8646.124062649938,-0.9999827392028935,False,Below_MA;
2018-08-27,0.1492389932032702,0.1724655181960257,0.1433745517469813,0.1439207841340966,24000.0,0.4114862558171083,6.649039287948497,8646.124062649938,-0.9999833543003673,False,Below_MA;
2018-08-28,0.1439207841340966,0.1670485432275666,0.1386887729752434,0.1389667063880194,24000.0,0.3959340722065543,6.346965571075572,8646.124062649938,-0.9999839272828632,False,Below_MA;
2018-08-29,0.1389667063880194,0.1623380532487866,0.1360796244392578,0.1363910134008249,24000.0,0.38076787752034674,6.3648766537761645,8646.124062649938,-0.999984225184324,False,Below_MA;
2018-08-30,0.1363910134008249,0.1587067755299462,0.132018693681392,0.1322832602017956,24000.0,0.36550995917290235,6.553971863237024,8646.124062649938,-0.9999847002819711,False,Below_MA;
2018-08-31,0.1322832602017956,0.1516019703527347,0.1283472569363521,0.1307738602696677,24000.0,0.3510563677369019,7.297555394358241,8646.124062649938,-0.9999848748572976,False,Below_MA;
2018-09-01,0.1307738602696677,0.1515432268230828,0.1268876794930444,0.1274107373821735,24000.0,0.3372992504249672,0.0,8646.124062649938,-0.9999852638319252,False,Below_MA;
2018-09-02,0.1274107373821735,0.1456807357075891,0.1191503208549629,0.119389099053069,24000.0,0.3245262735768867,0.0,8646.124062649938,-0.9999861916046788,False,Below_MA;
2018-09-03,0.119389099053069,0.1385866172592643,0.1172276597291564,0.1189365448136078,24000.0,0.31240673241707717,0.0,8646.124062649938,-0.9999862439465417,False,Below_MA;
2018-09-04,0.1189365448136078,0.1369113574015059,0.1124572020878852,0.1126825672223299,24000.0,0.30096243812680357,0.0,8646.124062649938,-0.9999869672738437,False,Below_MA;
2018-09-05,0.1126825672223299,0.1297802920650194,0.1081371695706149,0.1092963462110409,24000.0,0.29031154219035427,0.0,8646.124062649938,-0.9999873589199717,False,Below_MA;
2018-09-06,0.1092963462110409,0.1253015907084864,0.1019630885799651,0.1026958896256947,24000.0,0.28003757282483277,0.0,8646.124062649938,-0.999988122320605,False,Below_MA;
2018-09-07,0.1026958896256947,0.1141992791134343,0.0940941395699751,0.0944800353564036,24000.0,0.27013429316020143,0.0,8646.124062649938,-0.9999890725561336,False,Below_MA;
2018-09-08,0.0944800353564036,0.1061437190691664,0.0878983817377606,0.0884219111793597,24000.0,0.2603649100638619,0.0,8646.124062649938,-0.9999897732312724,False,Below_MA;
2018-09-09,0.0884219111793597,0.1016360869009697,0.0856043511760419,0.0866940384744494,24000.0,0.2509117954606,0.0,8646.124062649938,-0.9999899730748892,False,Below_MA;
2018-09-10,0.0866940384744494,0.1010231416562089,0.0844555135582059,0.0847683526106536,24000.0,0.24198495581820464,0.0,8646.124062649938,-0.9999901957973312,False,Below_MA;
2018-09-11,0.0847683526106536,0.0986901564755838,0.0828570484796879,0.0830230946690259,24000.0,0.23332585823135915,0.0,8646.124062649938,-0.9999903976517031,False,Below_MA;
2018-09-12,0.0830230946690259,0.0925872097523042,0.0773936249005697,0.0787956426341606,24000.0,0.2246167355500674,0.0,8646.124062649938,-0.9999908865935693,False,Below_MA;
2018-09-13,0.0787956426341606,0.0928334126087963,0.0776845072451681,0.077840187620409,24000.0,0.21647613259953633,0.0,8646.124062649938,-0.9999909971003127,False,Below_MA;
2018-09-14,0.077840187620409,0.0889977530031819,0.0738411666629789,0.0746331988129162,24000.0,0.20841459002308024,0.0,8646.124062649938,-0.999991368016666,False,Below_MA;
2018-09-15,0.0746331988129162,0.0853445763387726,0.0722526782468793,0.0730405959114446,24000.0,0.20060237294011787,0.0,8646.124062649938,-0.999991552215145,False,Below_MA;
2018-09-16,0.0730405959114446,0.0821158064962084,0.0678696612019046,0.0680056725469986,24000.0,0.19292950958831237,0.0,8646.124062649938,-0.9999921345481451,False,Below_MA;
2018-09-17,0.0680056725469986,0.0780245839527908,0.0656268743030391,0.0665033533122553,24000.0,0.1854326229090195,0.0,8646.124062649938,-0.999992308304527,False,Below_MA;
2018-09-18,0.0665033533122553,0.074849709012946,0.0629583649549308,0.0630845340229768,24000.0,0.1780930403677419,0.0,8646.124062649938,-0.9999927037209313,False,Below_MA;
2018-09-19,0.0630845340229768,0.0710313580312397,0.0598110378188345,0.0599789160951315,24000.0,0.17120795152265178,0.0,8646.124062649938,-0.9999930629128543,False,Below_MA;
2018-09-20,0.0599789160951315,0.0687585957471367,0.0576400638145914,0.0589281728179927,24000.0,0.16463081576120747,0.0,8646.124062649938,-0.9999931844405204,False,Below_MA;
2018-09-21,0.0589281728179927,0.0677433362808149,0.057121237173145,0.0582561215531034,24000.0,0.15839493025598916,0.0,8646.124062649938,-0.9999932621691373,False,Below_MA;
2018-09-22,0.0582561215531034,0.0642098971758306,0.0528906282278914,0.0538107182271096,24000.0,0.15254234406266304,0.0,8646.124062649938,-0.9999937763189798,False,Below_MA;
2018-09-23,0.0538107182271096,0.0627134883970362,0.0519120139994105,0.052715802914799,24000.0,0.1469430465455698,0.0,8646.124062649938,-0.9999939029555287,False,Below_MA;
2018-09-24,0.052715802914799,0.0604471629902393,0.0509685245240117,0.0524784490283442,24000.0,0.1415599941172085,0.0,8646.124062649938,-0.9999939304075852,False,Below_MA;
2018-09-25,0.0524784490283442,0.0583841903332486,0.0470991274195297,0.0471935144484265,24000.0,0.13626241728615066,0.0,8646.124062649938,-0.9999945416565728,False,Below_MA;
2018-09-26,0.0471935144484265,0.0543682878285307,0.0450534553388966,0.0451437428245457,24000.0,0.13123411666957419,0.0,8646.124062649938,-0.99999477873062,False,Below_MA;
2018-09-27,0.0451437428245457,0.0527380996208749,0.0438610197837042,0.0443511767489093,24000.0,0.12669837488471647,0.0,8646.124062649938,-0.9999948703978306,False,Below_MA;
2018-09-28,0.0443511767489093,0.051542587890486,0.0423080441031073,0.0423928297626326,24000.0,0.12244538880694522,0.0,8646.124062649938,-0.9999950968978174,False,Below_MA;
2018-09-29,0.0423928297626326,0.0490127097794486,0.0403852974689374,0.040466229928795,24000.0,0.11847038879642696,0.0,8646.124062649938,-0.999995319725968,False,Below_MA;
2018-09-30,0.040466229928795,0.0457829580277376,0.0383013565052586,0.0392035575575532,24000.0,0.11475957265769968,0.0,8646.124062649938,-0.9999954657650905,False,Below_MA;
2018-10-01,0.0392035575575532,0.0435952498182428,0.0368574207998374,0.0369312833665706,24000.0,0.11107948906190732,0.0,8646.124062649938,-0.9999957285735089,False,Below_MA;
2018-10-02,0.0369312833665706,0.0424362763030276,0.0350272408613935,0.0359210177810551,24000.0,0.10751496468775051,0.0,8646.124062649938,-0.9999958454195752,False,Below_MA;
2018-10-03,0.0359210177810551,0.0421478665821406,0.035490683988038,0.0359222443987455,24000.0,0.10397244739111615,0.005098347067402642,8646.124062649938,-0.9999958452777061,False,Below_MA;
2018-10-04,0.0359222443987455,0.0412621285463052,0.0347568139343962,0.0349508281075782,24000.0,0.10046679121370745,0.0051152127852560625,8646.124062649938,-0.9999959576305112,False,Below_MA;
2018-10-05,0.0349508281075782,0.0416261169874832,0.0343595472610308,0.0354080652698248,24000.0,0.09710126036208588,1.9291567078809209,8646.124062649938,-0.9999959047470273,False,Below_MA;
2018-10-06,0.0354080652698248,0.0403434952123043,0.0332848285950716,0.0333515316583884,24000.0,0.09389224591338698,2.144747998532168,8646.124062649938,-0.9999961426031576,False,Below_MA;
2018-10-07,0.0333515316583884,0.038025579135791,0.0318673809834003,0.0323538171287537,24000.0,0.09055556596468023,2.1545450770159675,8646.124062649938,-0.9999962579975843,False,Below_MA;
2018-10-08,0.0323538171287537,0.0370833350032648,0.0313309025306161,0.0321081218314313,24000.0,0.0873087217790905,2.1537008185183026,8646.124062649938,-0.9999962864143981,False,Below_MA;
2018-10-09,0.0321081218314313,0.036349331927715,0.0305095485646767,0.0306222996841143,24000.0,0.08415372541703464,2.6215693550420127,8646.124062649938,-0.9999964582627473,False,Below_MA;
2018-10-10,0.0306222996841143,0.0342719962420355,0.0289520308182464,0.0291881171475555,24000.0,0.08111695320357487,2.717216377989047,8646.124062649938,-0.9999966241385232,False,Below_MA;
2018-10-11,0.0291881171475555,0.0333253455306094,0.0279789024759409,0.0282246387037258,24000.0,0.07814583935813912,2.689968053216546,8646.124062649938,-0.9999967355732466,False,Below_MA;
2018-10-12,0.0282246387037258,0.0315992805306876,0.0262802822059593,0.0263329481021636,24000.0,0.07530304013255504,2.7005297284464262,8646.124062649938,-0.9999969543638385,False,Below_MA;
2018-10-13,0.0263329481021636,0.0304220254425057,0.0256828525326073,0.0257343211749572,24000.0,0.07257105653145804,2.9296988654375724,8646.124062649938,-0.9999970236002875,False,Below_MA;
2018-10-14,0.0257343211749572,0.0293628398300514,0.0248587794688948,0.0250241760649927,24000.0,0.06996538122767686,3.0369262999624596,8646.124062649938,-0.9999971057347914,False,Below_MA;
2018-10-15,0.0250241760649927,0.0289164371916931,0.0240668487969112,0.0241150789548208,24000.0,0.06746290294270788,3.3383774428462516,8646.124062649938,-0.999997210879837,False,Below_MA;
2018-10-16,0.0241150789548208,0.027910620545737,0.023480754117728,0.0235278097372024,24000.0,0.06505504345476998,3.444471142793091,8646.124062649938,-0.9999972788026673,False,Below_MA;
2018-10-17,0.0235278097372024,0.026524979687778,0.022456227813515,0.0229820235363749,24000.0,0.0627353497977371,3.300232564337634,8646.124062649938,-0.9999973419276234,False,Below_MA;
2018-10-18,0.0229820235363749,0.0267253808127367,0.0224105593820246,0.0225419203726493,24000.0,0.06045836793717359,3.4318400553802917,8646.124062649938,-0.9999973928294101,False,Below_MA;
2018-10-19,0.0225419203726493,0.0264527224539727,0.0215031094407424,0.0216670220863657,24000.0,0.05824604317486498,0.0,8646.124062649938,-0.9999974940190621,False,Below_MA;
2018-10-20,0.0216670220863657,0.0242901605046766,0.0201508167334277,0.0202296013839714,24000.0,0.056035157997151065,0.0,8646.124062649938,-0.9999976602693604,False,Below_MA;
2018-10-21,0.0202296013839714,0.0241211105503599,0.0199872507593914,0.0204358728480598,24000.0,0.05389566070646879,1.6728573704695577,8646.124062649938,-0.9999976364122583,False,Below_MA;
2018-10-22,0.0204358728480598,0.0230647320457217,0.0195015342940955,0.0197305042782859,24000.0,0.05190248881097312,1.6127355429951393,8646.124062649938,-0.9999977179943134,False,Below_MA;
2018-10-23,0.0197305042782859,0.0227254143283754,0.0190630826757371,0.0194874380383148,24000.0,0.04991350667546726,1.7863015257407824,8646.124062649938,-0.9999977461070537,False,Below_MA;
2018-10-24,0.0194874380383148,0.0225558894987696,0.0187686695411095,0.019116107643596,24000.0,0.048042177483892584,1.9673845442954416,8646.124062649938,-0.9999977890546672,False,Below_MA;
2018-10-25,0.019116107643596,0.0222192121683079,0.0186077350381239,0.0186450250883005,24000.0,0.04622915106143778,2.06433379209291,8646.124062649938,-0.9999978435394921,False,Below_MA;
2018-10-26,0.0186450250883005,0.0207825013555185,0.0172114862233704,0.0173003785141986,24000.0,0.04452124083920786,2.183896313949461,8646.124062649938,-0.9999979990596493,False,Below_MA;
2018-10-27,0.0173003785141986,0.0203777929706427,0.0168864742633918,0.0169203148931781,24000.0,0.04297004642994334,2.2356295879918235,8646.124062649938,-0.999998043017337,False,Below_MA;
2018-10-28,0.0169203148931781,0.0191785221366916,0.0161632101228619,0.0163380321322911,24000.0,0.041528368849001976,2.2670465226724588,8646.124062649938,-0.9999981103634399,False,Below_MA;
2018-10-29,0.0163380321322911,0.0187290706921309,0.0154970803279443,0.0155281366011466,24000.0,0.04010505081153592,2.2920362401656718,8646.124062649938,-0.9999982040349539,False,Below_MA;
2018-10-30,0.0155281366011466,0.0179136939895509,0.0150116667051163,0.0150921438044711,24000.0,0.03871152663541227,2.3312228195665767,8646.124062649938,-0.9999982544613406,False,Below_MA;
2018-10-31,0.0150921438044711,0.0170601128093262,0.0140401220161243,0.0140682585331907,24000.0,0.037332429912695565,2.2117162075979024,8646.124062649938,-0.9999983728826429,False,Below_MA;
2018-11-01,0.0140682585331907,0.0166972132416341,0.0138997207959631,0.0140682424640587,24000.0,0.03603788190929352,2.3212507080055502,8646.124062649938,-0.9999983728845014,False,Below_MA;
2018-11-02,0.0140682424640587,0.0157944468180294,0.0129405806145058,0.0129665136417894,24000.0,0.034740408429721134,2.2634730745085676,8646.124062649938,-0.9999985003090927,False,Below_MA;
2018-11-03,0.0129665136417894,0.0150682302099643,0.0125483266233887,0.0126520764116196,24000.0,0.0335007859816952,2.581598387602625,8646.124062649938,-0.9999985366765131,False,Below_MA;
2018-11-04,0.0126520764116196,0.0142069859167695,0.0117596851687315,0.0118262499040651,24000.0,0.032276499061547614,0.0,8646.124062649938,-0.9999986321905842,False,Below_MA;
2018-11-05,0.0118262499040651,0.0138185090779916,0.0115194149756873,0.0115889967829028,24000.0,0.031148165546265698,0.0,8646.124062649938,-0.9999986596309861,False,Below_MA;
2018-11-06,0.0115889967829028,0.0131066377411347,0.0110380791323973,0.0110601995314602,24000.0,0.03003930247064979,0.0,8646.124062649938,-0.9999987207910214,False,Below_MA;
2018-11-07,0.0110601995314602,0.0127577589639461,0.0103258417707878,0.0103465348404687,24000.0,0.028984542486999634,0.0,8646.124062649938,-0.9999988033325956,False,Below_MA;
2018-11-08,0.0103465348404687,0.0120599531944438,0.0101975529761118,0.0103518691059138,24000.0,0.02799200154721528,0.06423865818179308,8646.124062649938,-0.9999988027156409,False,Below_MA;
2018-11-09,0.0103518691059138,0.0117699038250838,0.0099439140482328,0.0099638417316962,24000.0,0.02701271492548935,0.07260264573491781,8646.124062649938,-0.9999988475944065,False,Below_MA;
2018-11-10,0.0099638417316962,0.0114257446198512,0.0095785933119992,0.0097934126021572,24000.0,0.026043460746470425,0.07473502649841635,8646.124062649938,-0.9999988673060285,False,Below_MA;
2018-11-11,0.0097934126021572,0.0114593571353734,0.009609107464898,0.0096283641932846,24000.0,0.025159813665793927,0.07937497577678698,8646.124062649938,-0.9999988863953232,False,Below_MA;
2018-11-12,0.0096283641932846,0.0113972723926579,0.009513016390249,0.0096416644130405,24000.0,0.024298330895758752,0.3145729143521834,8646.124062649938,-0.999998884857036,False,Below_MA;
2018-11-13,0.0096416644130405,0.0112338240265363,0.0093096351732429,0.0093282917567565,24000.0,0.023435327750327,0.32122214211365474,8646.124062649938,-0.9999989211013294,False,Below_MA;
2018-11-14,0.0093282917567565,0.010619236009768,0.0088972955182485,0.0089255680238149,24000.0,0.022669968821834766,0.35974191060272176,8646.124062649938,-0.9999989676798576,False,Below_MA;
2018-11-15,0.0089255680238149,0.0103519680484173,0.0087250031316716,0.0087424881078873,24000.0,0.0219419437275016,0.3474623186639292,8646.124062649938,-0.9999989888546539,False,Below_MA;
2018-11-16,0.0087424881078873,0.0101533221949357,0.0083073524430118,0.0083466659646293,24000.0,0.021221853511816,0.40012923470050055,8646.124062649938,-0.9999990346349527,False,Below_MA;
2018-11-17,0.0083466659646293,0.0099121848164326,0.0081910633245702,0.0083747501226489,24000.0,0.020541491919016327,1.0688897355011306,8646.124062649938,-0.9999990313867737,False,Below_MA;
2018-11-18,0.0083747501226489,0.0096170575506354,0.0079276222337128,0.0079435092522172,24000.0,0.01989103750548477,1.1749635943280197,8646.124062649938,-0.9999990812635587,False,Below_MA;
2018-11-19,0.0079435092522172,0.0090715543855055,0.0076127970289789,0.0076458909600647,24000.0,0.019259884173535,1.1573924012653691,8646.124062649938,-0.9999991156857216,False,Below_MA;
2018-11-20,0.0076458909600647,0.0088969707526536,0.0074732284381658,0.0076245688108777,24000.0,0.01867374988242114,1.3238238290568063,8646.124062649938,-0.9999991181518152,False,Below_MA;
2018-11-21,0.0076245688108777,0.008683712830898,0.0073237056077936,0.0074830811452846,24000.0,0.01810499114970573,1.5799920765059738,8646.124062649938,-0.9999991345161033,False,Below_MA;
2018-11-22,0.0074830811452846,0.0086888271704795,0.0072583707908863,0.0072729166241346,24000.0,0.017532004594213516,1.308919245848685,8646.124062649938,-0.9999991588234715,False,Below_MA;
2018-11-23,0.0072729166241346,0.008475352752693,0.0071317840908491,0.0073603370262963,24000.0,0.016980194772587876,4.501909675559631,8646.124062649938,-0.9999991487125361,False,Below_MA;
2018-11-24,0.0073603370262963,0.0085789297654855,0.0072382294112019,0.0073654863025779,24000.0,0.01641934319324294,4.968927454211936,8646.124062649938,-0.9999991481169771,False,Below_MA;
2018-11-25,0.0073654863025779,0.0081182390027014,0.0067731862617926,0.0068632478572716,24000.0,0.0158895775172206,4.416517522212203,8646.124062649938,-0.9999992062052536,False,Below_MA;
2018-11-26,0.0068632478572716,0.007763073745724,0.0064333976101195,0.0064462901905005,24000.0,0.015371426978455538,3.510765329258035,8646.124062649938,-0.999999254430061,False,Below_MA;
2018-11-27,0.0064462901905005,0.0074396588780693,0.006189233364008,0.0062919878794571,24000.0,0.014855104299416054,3.68115118628414,8646.124062649938,-0.999999272276475,False,Below_MA;
2018-11-28,0.0062919878794571,0.0070747826205124,0.0059668227206215,0.0061464102424196,24000.0,0.01436558651058216,3.9945444928129206,8646.124062649938,-0.9999992891138044,False,Below_MA;
2018-11-29,0.0061464102424196,0.0067939107295687,0.0055259026941302,0.0055402119037805,24000.0,0.01389262840570666,3.503728695781632,8646.124062649938,-0.9999993592259534,False,Below_MA;
2018-11-30,0.0055402119037805,0.0064269139068171,0.0053442795556307,0.005364262039395,24000.0,0.013435420872420042,3.7426994564824696,8646.124062649938,-0.9999993795760967,False,Below_MA;
2018-12-01,0.005364262039395,0.006126394943428,0.0051037444323181,0.0051139723770722,24000.0,0.013011041357918217,2.6863582521218348,8646.124062649938,-0.9999994085242891,False,Below_MA;
2018-12-02,0.0051139723770722,0.0059895313308501,0.0050390075926421,0.0051701246587431,24000.0,0.012599757427593934,4.8430565057794865,8646.124062649938,-0.9999994020297857,False,Below_MA;
2018-12-03,0.0051701246587431,0.0058775494264221,0.0049689490073419,0.0051299989277797,24000.0,0.012201873884849675,5.286320674974263,8646.124062649938,-0.999999406670678,False,Below_MA;
2018-12-04,0.0051299989277797,0.0057002618778492,0.0047262364690129,0.0047357078847825,24000.0,0.011814286463448908,4.667537077809655,8646.124062649938,-0.9999994522738916,False,Below_MA;
2018-12-05,0.0047357078847825,0.0054832425496511,0.0045630222243467,0.0046031652631103,24000.0,0.011435793573967066,4.6806773347399115,8646.124062649938,-0.999999467603607,False,Below_MA;
2018-12-06,0.0046031652631103,0.0053291160978731,0.0044163451066773,0.0044856767023266,24000.0,0.0110658666372861,4.821303178221953,8646.124062649938,-0.9999994811921886,False,Below_MA;
2018-12-07,0.0044856767023266,0.0050737318014676,0.0042426064998175,0.0043341422842702,24000.0,0.010701711075518518,1.9468241760294518,8646.124062649938,-0.9999994987184717,False,Below_MA;
2018-12-08,0.0043341422842702,0.0049784273485313,0.0041849294345056,0.0043130328236846,24000.0,0.010354631290264895,1.774299359430401,8646.124062649938,-0.9999995011599658,False,Below_MA;
2018-12-09,0.0043130328236846,0.0050096461661386,0.0042412004418517,0.0042517862002905,24000.0,0.010035074986591279,2.0615675916651526,8646.124062649938,-0.9999995082436743,False,Below_MA;
2018-12-10,0.0042517862002905,0.0049520367639776,0.0041310976187276,0.0041597608284794,24000.0,0.00970955274619967,2.340815722055652,8646.124062649938,-0.9999995188872148,False,Below_MA;
